clean_text,label,Unnamed: 2
: [討論] 凌晨一點到五點交辦工作 要求回覆是怎※ 引述 《》 之銘言：: 八卦是這種半夜交辦工作風氣是北到南都這樣: 好比這個新聞: 話說到現在也是這樣: 明明就颱風天: 雖然說沒有在半夜問你這些: 他是白天問大家這個: 但明明是颱風假 衛生所衛生局都沒上班: 結果公務群組卻根本全年無休在運作: 群組真是邪惡的發明: 好想退群喔這個前陣子有聽朋友說因為疫情主管機關和醫療單位私部門有群組當時方便彼此即時溝通處理緊急事情現在疫情已經結束結果群還是繼續使用像是禮拜五中午群組一個就要大家當天下午5點前回覆或是禮拜五4點55來一個禮拜一要回覆本來好好的放假心情都沒了不像以前有事發函起碼兩三天才到收到還可以說郵差沒即時送達再拖個兩三天也是理所當然的是該趁這波事件廢掉這萬惡的群--,0,
[討論] 當年仲丘與014事件總統有出來說話嗎？仲丘事件與014的事情在當年也在輿論鬧很大，更別說014當年是行政院的高官，好奇當年也有大到總統出來說話嗎？這次的事件似乎是燒了一個禮拜，才能到今天迅速升級。--,0,
[黑特] 一般企業職場霸凌是傳承自勞動部？說真的很多人或多或少都有被職場霸凌的經驗吧比較輕的就是故意冷落你 跟別人排擠你比較嚴重的是直接挖坑給你跳故意讓你幹吃力不討好的屎缺 照三餐對你咆哮但是勞動部應該是最重視勞工權益的地方對基層員工應該要保障才對而不是把下屬當細漢 叫他提便當飲料還他媽的示範了什麼叫做半夜傳交代公事不叫做加班？結果火燒眉毛了才趕快出來說要道歉 記兩個大過免職笑死人所以一般公司會職場霸凌 應該也是跟勞動部學的吧？勞工果然是民進黨心裡最軟的一塊。直接軟土深掘了嘻嘻-----     --拎北  鐵劍五五六六，乃天命之所歸，特從天降，拯救凡人。拎北以元始天尊之尊，下凡普渡眾生。凡我信眾，務須三步一跪，九步一拜，向拎北宣誓效忠。欽此，快叩謝拎北！--,2,
[討論] 分署長出來放火 看來不會停了看完道歉文這露出胸部辦感謝祭也沒辦法了吧賴清德啊 你看看你底下的人個個雷包短命總統 可憐吶--,2,
: [黑特] 笑死黃國昌私底下跟謝宜容喬喔笑死  這根本一個公文各自表述青鳥宇宙：幹國蔥笑死被摸頭以為神不知鬼不覺，結果被做成逐字稿，只好發公文叫對方不要寫出來，現在公文被公開小草宇宙：幹青鳥國小沒畢業是不是，這很明顯勞動部把話直接塞國昌嘴裡，國昌當然要發公文叫對方改啊？連公文都看不懂至於真相呢？我他媽怎麼會知道？等錄音檔吧ㄏ-----      -146.--,2,
[黑特] 昨天洗沒人在乎的爆文跑去哪了?霸凌事件 不管是 還是臉書 風向都一面倒唯獨政黑板 兩篇爆文  先去鬥爭打棒球的再來洗 現實中沒人在乎 而且都洗到爆文這個用屁股想也知道想要帶風向結果帶不動 到晚上自己也加入現在連自己的老大都發文道歉了還想洗現實中沒人在乎嗎?--,0,
[討論] 謝宜容一臉青鳥樣這兩天勞動部職場霸凌的新聞不斷而謝宜容的照片這兩天也曝光了我一看 怎麼那麼熟悉阿再仔細一想 就是一臉青鳥樣阿我記得 前陣子 青鳥最囂張的時候都長的一臉謝宜容樣所以 說謝宜容一臉青鳥樣 真的不為過耶--,2,
[討論] 本版唯一浮木黃國昌昌雞根本現世活菩薩政黑救世主真人版彌賽亞這個平時在英蛆側翼口中的垃圾到頭來卻成了側翼蛆們唯一的救贖諷刺吧理性綠粉都知道轉移焦點這車不能上上了直接被當喪心病狂的垃圾偏偏小粉綠鳥鳥們一直上越上越爽自得其樂是綠鳥還是鴕鳥我已經分不出來了賴清德、卓榮泰等一票高官的反應是迅速妥當的甚至我能說是教科書等級般的回應但當事者跟當事者單位的回應垃圾才會燒起來這點蛆們看起來是沒辦法懂啊死命護航 沒有倫理道德 只剩噁心--,2,
"[黑特] 阿本人就不認為自己有錯，是要道歉什麼看這件事這個霸凌仔的反應就知道他根本不覺得他有錯昨天的聲明才是最誠實的聲音昨天說什麼?""北分署同仁的離開，主要是因為單獨從事資訊工作量過於龐大及壓力太大，又缺乏足夠資源協助""""謝宜容管理方式雖非同仁離開的直接原因，但仍須為此負機關首長的行政責任""本人第一時間的反應就是根本不是我的錯是要道歉什麼為什麼一堆人在喊他為什麼不道歉阿他就不覺得他有錯啊?0.0?--",0,
[黑特] 謝宜蓉應該直升行政院長大家應該可以看到   明明逼死人的是謝宜榮但是整個政府從上到下  總統  行政院長出面道歉  勞動部長為她下台      比她地位還高的通通出來 不是道歉就是下台      就她這個元凶不但可以老神在在   死不出面  表態不辭職      甚至連人還在不在國內都不好說這樣一位不畏外界譏讒   堅定不移的人才   民進黨是不是應該要加以重用?   連自己身上揹一條人命   舉國唾罵  高層震動   她都可以不為所動了   如果讓她領導台灣   面對中國的打壓跟步步進逼           想必她也能夠堅持立場  勇於對抗中國強權才對謝宜蓉這樣  立場堅定  勇於堅持  不為所動的態度            正是抗中保台必備的人才!請民進進黨政府千萬不要因為受到藍白網軍媒體的蠱惑  就扼殺了人才  應該反而要更加重用謝宜蓉  至少應該讓謝宜蓉直升行政院長   才能在立法院堅定對抗藍白的無理杯葛 甚至  未來民進黨也應該要提名謝宜蓉競選台灣總統      讓謝宜蓉領導台灣  才能堅持台灣的主權立場  謝宜蓉正是未來台灣抗中保台的必備人才  台灣政壇明日之星        請民進黨千萬別錯過了--以下哪一種角色，最容易讓你一見就引發殺意而欲立即除之而後快？Ａ.性格優柔寡斷，卻能周旋於眾多女性間並使其懷孕，使女角為他犯下殺人罪行Ｂ.身為某種戰鬥類機體的世界唯一男性駕駛員，且身邊常有不同國籍的女性圍繞Ｃ.外型看似半兔半貓的白膚紅眼生物，常出現於少女身邊並鼓勵她與其簽訂契約--,2,
[黑特] 都是的錯看完那道歉聲明的第二點，腦中浮現的就是標題這幾個字自我要求太高是他的錯!人力不足是上面的錯!只差沒有寫是 他自己要自殺!我都沒有錯!真好奇鐵打的事務官可以有多硬--,0,
[討論]  熱門 大家都在查雲林謝家謝宜容娘家跟夫家到底是什麼大企業之前那個誤傳的醬油人家否認了那麼雲林謝家到底是哪家企業為什麼記者查不出來呢謝宜容夫家又是哪間企業的高層為什麼都不報給我們知道呢--,0,
: [黑特] 笑死黃國昌私底下跟謝宜容喬喔早說政黑綠狗就一堆智障低能兒只會吃屎了。疫苗哥隨便寫個標題一堆綠狗就上車了喬個屁，明明人家公文說的很清楚，要勞發署不要亂寫結論，我們會把相關資料給黃國昌看。請勞發署11日再和黃國昌當面說明。綠共吃屎引述《 (梅西務實梅西可愛)》之銘言：: 李正皓的爆料: 黃國昌辦公室接到謝宜容相關的陳情: 叫謝去他的辦公室跟辦公室主任開會: 然後做出的會議紀錄: 還要求勞動力發展署改結論: ://../00.: 我相信謝真的很會打點上面的人了: 連黃國昌都能被摸得那麼好-----      -528.--,2,
[黑特] 請問「孤立無緣」錯了嗎？如果我國文還沒還老師的話我記得應該是「孤立無援」我記得新聞有報導謝大分署長發現公文有錯字會叫同仁去他辦公室外面罰站請問各位鄉民這樣要怎麼罰？人家躲著不出來人家是女生 不能罰站嘍！人家是背景過硬 寫錯也沒關係！你們這些小老百姓 寫錯字就是該死！-----     --,0,
[黑特] 謝宜容不認錯 賴總統和卓揆翻車了幹 這個道歉聲明超不要臉的反正就是不認自己霸凌導致下屬輕生聲明一出勞動部翻車了卓揆翻車了賴總統翻車了完全不給三軍統帥和行政最高首長面子妳狠--,0,
[黑特] 謝宜容真的很大尾這真的是全台最大官了 連當年馬英久的愛將014都沒那麼大尾 就一個分署長霸凌，弄到全世界幫他擦屁股 他自己就不出來 一個分署長搞到部長幫你扛那麼多天 連道歉信都沒有就很過分了 現在連總統都出來喊話了 他還是不出來 平時罵人壓人那麼跩 輪到自己就躲 好好出來面對，體驗一下被人罵是什麼感覺好嗎----      15 --,0,
: [黑特] 阿北現在跟獄友怎麼說勞動部這件事※ 引述《 ( )》之銘言：: 光頭阿北應該也很關心勞動部的事情吧: 現在應該跟獄友開示中: 請教各位柯學家: 阿北會怎麼評論這件事先決問題在於，柯文哲在看守所中，是「禁止接見通信」的除非有夾帶私貨的情況，否則外來消息應不太可能流入監獄，且讓他有機會知道其他不相干的案件...但就算撇開這因素不談，靈通度的問題也需要先思考清楚畢竟除非獄卒主動告知，否則很大可能會被蒙在鼓裡沒有事先想到的話，便是錯誤揣摩他人心思之舉，很容易帶錯風向。反正要燒的時間還很久，用不著外界的各位擔心就算不是在這時候評論，被釋放後還是有很多機會的...--我們的一生會遭遇各種各樣的意外，有的意外，只會讓你變得頹廢，一蹶不振；有的意外則會讓你找到另一個自己，重獲新生。……你要知道你是誰，你的拋棄和擁有，都是你自己的選擇，患得患失只會讓你身陷囹圄。　　　　　　　　　　　　　　　　　　　　——孫衍《願你出走半生，歸來仍是少年》--,0,
[討論] 版上雜草國策洗夠了吧！版上雜草國策洗夠了吧！整個政黑都被洗爆了國蔥老師跟謝喬好都說不要渲染了現在是沒老大了是不是啊！！有公文為證版上雜草還不速速住手！://../153.--,3,
[討論] 蔡賴還馬英九公道嗎？當初洪仲丘事件馬英九還有去上香賴清德會去上香嗎？還是就發個道歉文沒事了？如果去上香會像馬英九當年被包圍嗎？還是直接架拒馬一百公尺？不管怎樣我鞋子已經準備好了-----     --,2,
: [黑特] 謝宜容分署長要跑路了??????還不趕快調查有沒有圖利罪就算沒有收賄光靠圖利罪也能把它送去羈押這種人真的要查查有沒有圖利不然跑到過外逍遙一輩子都抓不回來幹我嚴重懷疑他是皇親國戚※ 引述《 (超!!級!!!!大!!!!!!!)》之銘言：: 剛剛葉元之一上來質詢就爆料: 說收到消息謝宜容已經要請辭了: 打算直接去美國當家庭主婦陪小孩: 阿幹事情都還沒釐清耶: 然後剛剛黃國昌還拿出他們分署的會計單據: 謝宜容拿各種預算 像是青年就業基金、社群媒體標案、促進銀髮就業、就保基金: 總共破百萬的勞動部預算通通拿去買禮盒當作三節禮品做: 這已經是圖利貪瀆了吧 絕對不能讓人就這樣烙跑去美國: 操-----     --,0,
"""[討論] 塔綠班高官出事都往國外跑,有高人指點吧?怎麼每個塔綠班高官碰到問題的關鍵時刻都可以很輕鬆的跑去國外啊?然後留下爛攤子連收拾都很困難這應該有更高層的在指點吧?不然怎麼變成了?也太巧了吧?--""",2,
: [討論] 難怪能半夜傳訊息給下屬※ 引述《0909 ()》之銘言：: 原來是因為小孩在美國啊: 半夜跟小孩視訊完: 順手傳個訊息壓榨一下部下: 就想說誰這麼無聊半夜還在那邊傳訊息: 現在可以出國陪小孩不用管時差囉～: 話說這案子給檢調辦下去未來還敢回台灣嗎: 還是出國避個風頭過幾年就不了了之了: 政黑點 今天勞動部長到底在哭三小= =: -----:      先講結論說不定明年就回來啦現在川普準備搞非法移民，一大堆人肯定跑到超藍地帶去爽我想她應該躲在紐約，肯定是非法移民重災區等川普真上了說不定移民都往紐約趕各位覺得這種咖受的了非法移民到處打砸搶嗎?再加上種族細分法案說不定她這種有錢又好搶的黃種人就是川普準備搶劫的族群到時候她肯定灰溜溜的跑回來，說不定還能選立委呢沒事反正都是台灣人自己選的--,0,
